Store_Code,SKU_Code,Category,Date,SOH
Store2,629964,Cat1,2017-12-21,2
Store2,629961,Cat1,2017-12-21,2
Store2,629958,Cat1,2017-12-21,2
Store2,629997,Cat1,2017-12-21,3
Store2,629994,Cat1,2017-12-21,2
Store2,629991,Cat1,2017-12-21,1
Store2,629988,Cat1,2017-12-21,4
Store2,629985,Cat1,2017-12-21,2
Store2,629982,Cat1,2017-12-21,2
Store2,629955,Cat2,2017-12-21,2
Store2,629952,Cat2,2017-12-21,2
Store2,629949,Cat2,2017-12-21,2
Store2,629946,Cat2,2017-12-21,2
Store2,629943,Cat2,2017-12-21,2
Store2,629940,Cat2,2017-12-21,2
Store2,629937,Cat2,2017-12-21,2
Store2,629925,Cat2,2017-12-21,1
Store2,629922,Cat2,2017-12-21,3
Store2,629919,Cat1,2017-12-21,2
Store2,629916,Cat1,2017-12-21,2
Store2,629913,Cat1,2017-12-21,2
Store2,629910,Cat1,2017-12-21,2
Store2,629907,Cat1,2017-12-21,1
Store2,629904,Cat1,2017-12-21,2
Store2,629901,Cat1,2017-12-21,2
Store2,629898,Cat1,2017-12-21,1
Store2,629895,Cat1,2017-12-21,1
Store2,629892,Cat1,2017-12-21,1
Store2,629889,Cat1,2017-12-21,2
Store2,629886,Cat1,2017-12-21,1
Store2,629877,Cat2,2017-12-21,2
Store2,629874,Cat2,2017-12-21,1
Store2,629868,Cat2,2017-12-21,2
Store2,629862,Cat2,2017-12-21,2
Store2,629856,Cat2,2017-12-21,2
Store2,629853,Cat2,2017-12-21,2
Store2,629844,Cat2,2017-12-21,2
Store2,629841,Cat2,2017-12-21,1
Store2,629838,Cat2,2017-12-21,1
Store2,629835,Cat2,2017-12-21,2
Store2,629829,Cat2,2017-12-21,4
Store2,629823,Cat2,2017-12-21,1
Store2,629820,Cat2,2017-12-21,2
Store2,629811,Cat1,2017-12-21,3
Store2,629808,Cat1,2017-12-21,4
Store2,629805,Cat1,2017-12-21,3
Store2,629802,Cat1,2017-12-21,2
Store2,629799,Cat1,2017-12-21,4
Store2,629796,Cat1,2017-12-21,4
Store2,629790,Cat1,2017-12-21,3
Store2,629787,Cat1,2017-12-21,3
Store2,629778,Cat1,2017-12-21,2
Store2,629775,Cat1,2017-12-21,3
Store2,629772,Cat1,2017-12-21,3
Store2,629769,Cat1,2017-12-21,2
Store2,629766,Cat1,2017-12-21,3
Store2,629763,Cat1,2017-12-21,3
Store2,629757,Cat1,2017-12-21,3
Store2,629754,Cat1,2017-12-21,3
Store2,626211,Cat1,2017-12-21,1
Store2,626208,Cat1,2017-12-21,1
Store2,626202,Cat1,2017-12-21,1
Store2,626199,Cat1,2017-12-21,1
Store2,626196,Cat1,2017-12-21,1
Store2,626193,Cat1,2017-12-21,2
Store2,626190,Cat1,2017-12-21,2
Store2,626187,Cat1,2017-12-21,2
Store2,626184,Cat1,2017-12-21,1
Store2,626181,Cat1,2017-12-21,2
Store2,626178,Cat1,2017-12-21,1
Store2,626175,Cat1,2017-12-21,2
Store2,618486,Cat2,2017-12-21,1
Store2,618483,Cat2,2017-12-21,3
Store2,618477,Cat2,2017-12-21,2
Store2,620577,Cat2,2017-12-21,1
Store2,620574,Cat2,2017-12-21,1
Store2,603819,Cat2,2017-12-21,1
Store2,603816,Cat2,2017-12-21,5
Store2,603813,Cat2,2017-12-21,2
Store2,603810,Cat2,2017-12-21,3
Store2,603807,Cat2,2017-12-21,2
Store2,603804,Cat2,2017-12-21,4
Store2,620565,Cat2,2017-12-21,2
Store2,620556,Cat2,2017-12-21,2
Store2,603801,Cat2,2017-12-21,1
Store2,603798,Cat2,2017-12-21,4
Store2,603795,Cat2,2017-12-21,3
Store2,603792,Cat2,2017-12-21,4
Store2,603789,Cat2,2017-12-21,4
Store2,603786,Cat2,2017-12-21,1
Store2,627666,Cat2,2017-12-21,2
Store2,627663,Cat2,2017-12-21,2
Store2,627660,Cat2,2017-12-21,1
Store2,627651,Cat2,2017-12-21,2
Store2,627624,Cat2,2017-12-21,1
Store2,627618,Cat2,2017-12-21,2
Store2,627612,Cat2,2017-12-21,1
Store2,627609,Cat2,2017-12-21,1
Store2,627708,Cat2,2017-12-21,2
Store2,627702,Cat2,2017-12-21,2
Store2,627699,Cat2,2017-12-21,1
Store2,627696,Cat2,2017-12-21,2
Store2,627693,Cat2,2017-12-21,1
Store2,627582,Cat2,2017-12-21,1
Store2,627579,Cat2,2017-12-21,1
Store2,627570,Cat2,2017-12-21,2
Store2,627567,Cat2,2017-12-21,2
Store2,627540,Cat1,2017-12-21,2
Store2,627537,Cat1,2017-12-21,2
Store2,627534,Cat1,2017-12-21,2
Store2,627531,Cat1,2017-12-21,2
Store2,627528,Cat1,2017-12-21,2
Store2,627525,Cat1,2017-12-21,1
Store2,627519,Cat1,2017-12-21,2
Store2,627516,Cat1,2017-12-21,2
Store2,627522,Cat1,2017-12-21,1
Store2,627510,Cat1,2017-12-21,2
Store2,627456,Cat1,2017-12-21,1
Store2,627453,Cat1,2017-12-21,2
Store2,627450,Cat1,2017-12-21,2
Store2,627447,Cat1,2017-12-21,2
Store2,627444,Cat1,2017-12-21,2
Store2,627441,Cat1,2017-12-21,2
Store2,627435,Cat1,2017-12-21,1
Store2,627432,Cat1,2017-12-21,2
Store2,627438,Cat1,2017-12-21,2
Store2,627426,Cat1,2017-12-21,2
Store2,627498,Cat1,2017-12-21,2
Store2,627495,Cat1,2017-12-21,2
Store2,627492,Cat1,2017-12-21,2
Store2,627489,Cat1,2017-12-21,2
Store2,627486,Cat1,2017-12-21,1
Store2,627483,Cat1,2017-12-21,3
Store2,627477,Cat1,2017-12-21,2
Store2,627468,Cat1,2017-12-21,2
Store2,626169,Cat2,2017-12-21,2
Store2,626166,Cat2,2017-12-21,2
Store2,626163,Cat2,2017-12-21,2
Store2,626160,Cat2,2017-12-21,2
Store2,626157,Cat2,2017-12-21,2
Store2,626604,Cat2,2017-12-21,1
Store2,626601,Cat2,2017-12-21,1
Store2,626598,Cat2,2017-12-21,3
Store2,626595,Cat2,2017-12-21,2
Store2,626592,Cat2,2017-12-21,2
Store2,626589,Cat2,2017-12-21,2
Store2,626586,Cat2,2017-12-21,2
Store2,626583,Cat2,2017-12-21,2
Store2,626580,Cat2,2017-12-21,1
Store2,626577,Cat2,2017-12-21,1
Store2,625467,Cat1,2017-12-21,2
Store2,625464,Cat1,2017-12-21,2
Store2,625461,Cat1,2017-12-21,1
Store2,625458,Cat1,2017-12-21,1
Store2,625455,Cat1,2017-12-21,2
Store2,625452,Cat1,2017-12-21,1
Store2,625449,Cat1,2017-12-21,1
Store2,625446,Cat1,2017-12-21,1
Store2,625443,Cat1,2017-12-21,1
Store2,625437,Cat1,2017-12-21,1
Store2,625434,Cat1,2017-12-21,1
Store2,625344,Cat1,2017-12-21,1
Store2,625326,Cat1,2017-12-21,1
Store2,625314,Cat1,2017-12-21,1
Store2,617100,Cat2,2017-12-21,2
Store2,617097,Cat2,2017-12-21,2
Store2,617094,Cat2,2017-12-21,2
Store2,617091,Cat2,2017-12-21,1
Store2,617088,Cat2,2017-12-21,2
Store2,617085,Cat2,2017-12-21,1
Store2,624828,Cat1,2017-12-21,2
Store2,624825,Cat1,2017-12-21,2
Store2,624822,Cat1,2017-12-21,2
Store2,624819,Cat1,2017-12-21,2
Store2,624816,Cat1,2017-12-21,1
Store2,624813,Cat1,2017-12-21,3
Store2,624810,Cat1,2017-12-21,1
Store2,624807,Cat1,2017-12-21,2
Store2,624852,Cat1,2017-12-21,2
Store2,624849,Cat1,2017-12-21,2
Store2,624846,Cat1,2017-12-21,2
Store2,624843,Cat1,2017-12-21,2
Store2,624840,Cat1,2017-12-21,2
Store2,624837,Cat1,2017-12-21,2
Store2,624834,Cat1,2017-12-21,2
Store2,624831,Cat1,2017-12-21,1
Store2,624768,Cat2,2017-12-21,2
Store2,624762,Cat2,2017-12-21,3
Store2,624759,Cat2,2017-12-21,1
Store2,624750,Cat2,2017-12-21,1
Store2,624798,Cat2,2017-12-21,3
Store2,624795,Cat2,2017-12-21,2
Store2,624792,Cat2,2017-12-21,2
Store2,624789,Cat2,2017-12-21,2
Store2,624783,Cat2,2017-12-21,1
Store2,624090,Cat2,2017-12-21,2
Store2,624087,Cat2,2017-12-21,1
Store2,624084,Cat2,2017-12-21,1
Store2,624081,Cat2,2017-12-21,2
Store2,624078,Cat2,2017-12-21,2
Store2,624072,Cat2,2017-12-21,2
Store2,624069,Cat2,2017-12-21,1
Store2,624063,Cat2,2017-12-21,4
Store2,624060,Cat2,2017-12-21,4
Store2,624057,Cat2,2017-12-21,2
Store2,624054,Cat2,2017-12-21,2
Store2,624051,Cat2,2017-12-21,3
Store2,624048,Cat2,2017-12-21,1
Store2,624045,Cat2,2017-12-21,1
Store2,624042,Cat2,2017-12-21,2
Store2,624039,Cat2,2017-12-21,2
Store2,624036,Cat2,2017-12-21,2
Store2,624033,Cat2,2017-12-21,1
Store2,624030,Cat2,2017-12-21,1
Store2,624027,Cat2,2017-12-21,1
Store2,624024,Cat2,2017-12-21,1
Store2,624021,Cat2,2017-12-21,2
Store2,624018,Cat2,2017-12-21,3
Store2,624015,Cat2,2017-12-21,1
Store2,624012,Cat2,2017-12-21,3
Store2,624009,Cat2,2017-12-21,2
Store2,617118,Cat2,2017-12-21,2
Store2,617115,Cat2,2017-12-21,2
Store2,617112,Cat2,2017-12-21,2
Store2,617106,Cat2,2017-12-21,2
Store2,624672,Cat2,2017-12-21,2
Store2,624669,Cat2,2017-12-21,2
Store2,624654,Cat2,2017-12-21,1
Store2,624648,Cat2,2017-12-21,1
Store2,624642,Cat2,2017-12-21,1
Store2,601041,Cat2,2017-12-21,1
Store2,601038,Cat2,2017-12-21,2
Store2,620310,Cat2,2017-12-21,2
Store2,620307,Cat2,2017-12-21,2
Store2,620304,Cat2,2017-12-21,1
Store2,620301,Cat2,2017-12-21,1
Store2,620298,Cat2,2017-12-21,1
Store2,620295,Cat2,2017-12-21,1
Store2,620292,Cat2,2017-12-21,1
Store2,620283,Cat2,2017-12-21,2
Store2,620280,Cat2,2017-12-21,3
Store2,623793,Cat1,2017-12-21,1
Store2,623808,Cat1,2017-12-21,1
Store2,623805,Cat1,2017-12-21,1
Store2,623802,Cat1,2017-12-21,1
Store2,623811,Cat1,2017-12-21,1
Store2,623826,Cat1,2017-12-21,1
Store2,623820,Cat1,2017-12-21,1
Store2,623817,Cat1,2017-12-21,1
Store2,628761,Cat1,2017-12-21,2
Store2,628758,Cat1,2017-12-21,2
Store2,628752,Cat1,2017-12-21,2
Store2,628749,Cat1,2017-12-21,1
Store2,628746,Cat1,2017-12-21,2
Store2,628743,Cat1,2017-12-21,2
Store2,628740,Cat1,2017-12-21,2
Store2,628737,Cat1,2017-12-21,2
Store2,628734,Cat1,2017-12-21,1
Store2,623709,Cat1,2017-12-21,1
Store2,623703,Cat1,2017-12-21,1
Store2,623700,Cat1,2017-12-21,1
Store2,602592,Cat4,2017-12-21,2
Store2,602589,Cat4,2017-12-21,2
Store2,602562,Cat4,2017-12-21,5
Store2,602559,Cat4,2017-12-21,2
Store2,602556,Cat4,2017-12-21,2
Store2,602553,Cat4,2017-12-21,1
Store2,602568,Cat4,2017-12-21,3
Store2,608646,Cat4,2017-12-21,2
Store2,608643,Cat4,2017-12-21,2
Store2,608628,Cat4,2017-12-21,2
Store2,608625,Cat4,2017-12-21,5
Store2,608622,Cat4,2017-12-21,2
Store2,608616,Cat4,2017-12-21,2
Store2,608607,Cat4,2017-12-21,5
Store2,602634,Cat4,2017-12-21,2
Store2,602631,Cat4,2017-12-21,2
Store2,602595,Cat4,2017-12-21,2
Store2,602616,Cat4,2017-12-21,4
Store2,602601,Cat4,2017-12-21,4
Store2,602610,Cat4,2017-12-21,4
Store2,602598,Cat4,2017-12-21,2
Store2,602607,Cat4,2017-12-21,3
Store2,602604,Cat4,2017-12-21,3
Store2,602550,Cat4,2017-12-21,2
Store2,602544,Cat4,2017-12-21,3
Store2,602538,Cat4,2017-12-21,3
Store2,602535,Cat4,2017-12-21,3
Store2,602532,Cat4,2017-12-21,4
Store2,602529,Cat4,2017-12-21,2
Store2,602511,Cat4,2017-12-21,1
Store2,602526,Cat4,2017-12-21,2
Store2,602523,Cat4,2017-12-21,3
Store2,601029,Cat2,2017-12-21,3
Store2,601026,Cat2,2017-12-21,2
Store2,601089,Cat2,2017-12-21,2
Store2,601077,Cat2,2017-12-21,3
Store2,601086,Cat2,2017-12-21,1
Store2,601071,Cat2,2017-12-21,4
Store2,601083,Cat2,2017-12-21,1
Store2,601065,Cat2,2017-12-21,2
Store2,601080,Cat2,2017-12-21,2
Store2,601056,Cat2,2017-12-21,1
Store2,600876,Cat2,2017-12-21,3
Store2,600858,Cat2,2017-12-21,3
Store2,600873,Cat2,2017-12-21,1
Store2,600870,Cat2,2017-12-21,3
Store2,600987,Cat2,2017-12-21,2
Store2,600984,Cat2,2017-12-21,3
Store2,600999,Cat2,2017-12-21,2
Store2,600996,Cat2,2017-12-21,2
Store2,600834,Cat2,2017-12-21,2
Store2,600831,Cat2,2017-12-21,1
Store2,600828,Cat2,2017-12-21,4
Store2,627255,Cat2,2017-12-21,1
Store2,627252,Cat2,2017-12-21,1
Store2,622638,Cat2,2017-12-21,1
Store2,622632,Cat2,2017-12-21,1
Store2,622629,Cat2,2017-12-21,4
Store2,622626,Cat2,2017-12-21,3
Store2,622623,Cat2,2017-12-21,1
Store2,627246,Cat2,2017-12-21,3
Store2,622656,Cat2,2017-12-21,2
Store2,622653,Cat2,2017-12-21,1
Store2,622647,Cat2,2017-12-21,3
Store2,623217,Cat1,2017-12-21,2
Store2,623214,Cat1,2017-12-21,2
Store2,623211,Cat1,2017-12-21,2
Store2,623208,Cat1,2017-12-21,2
Store2,623199,Cat1,2017-12-21,2
Store2,623196,Cat1,2017-12-21,2
Store2,623193,Cat1,2017-12-21,2
Store2,623190,Cat1,2017-12-21,3
Store2,622689,Cat1,2017-12-21,1
Store2,622671,Cat1,2017-12-21,1
Store2,622830,Cat1,2017-12-21,1
Store2,622875,Cat1,2017-12-21,1
Store2,622860,Cat1,2017-12-21,1
Store2,620271,Cat2,2017-12-21,3
Store2,620289,Cat2,2017-12-21,2
Store2,620286,Cat2,2017-12-21,1
Store2,620277,Cat2,2017-12-21,3
Store2,620274,Cat2,2017-12-21,3
Store2,620574,Cat2,2017-12-21,1
Store2,620571,Cat2,2017-12-21,2
Store2,603819,Cat2,2017-12-21,1
Store2,603816,Cat2,2017-12-21,2
Store2,620568,Cat2,2017-12-21,2
Store2,603813,Cat2,2017-12-21,1
Store2,603807,Cat2,2017-12-21,2
Store2,603804,Cat2,2017-12-21,2
Store2,620565,Cat2,2017-12-21,2
Store2,620556,Cat2,2017-12-21,2
Store2,620562,Cat2,2017-12-21,2
Store2,603801,Cat2,2017-12-21,1
Store2,603798,Cat2,2017-12-21,2
Store2,603789,Cat2,2017-12-21,1
Store2,601047,Cat2,2017-12-21,2
Store2,601035,Cat2,2017-12-21,2
Store2,601032,Cat2,2017-12-21,1
Store2,601020,Cat2,2017-12-21,3
Store2,601017,Cat2,2017-12-21,3
Store2,601014,Cat2,2017-12-21,3
Store2,601023,Cat2,2017-12-21,2
Store2,600882,Cat2,2017-12-21,2
Store2,600879,Cat2,2017-12-21,3
Store2,600867,Cat2,2017-12-21,3
Store2,600864,Cat2,2017-12-21,3
Store2,600861,Cat2,2017-12-21,2
Store2,600855,Cat2,2017-12-21,5
Store2,600852,Cat2,2017-12-21,3
Store2,600849,Cat2,2017-12-21,3
Store2,600846,Cat2,2017-12-21,3
Store2,601095,Cat2,2017-12-21,2
Store2,601092,Cat2,2017-12-21,3
Store2,601074,Cat2,2017-12-21,2
Store2,601062,Cat2,2017-12-21,1
Store2,601059,Cat2,2017-12-21,3
Store2,601011,Cat2,2017-12-21,1
Store2,601008,Cat2,2017-12-21,2
Store2,601005,Cat2,2017-12-21,2
Store2,600993,Cat2,2017-12-21,1
Store2,601002,Cat2,2017-12-21,1
Store2,600981,Cat2,2017-12-21,3
Store2,600978,Cat2,2017-12-21,3
Store2,600975,Cat2,2017-12-21,1
Store2,600972,Cat2,2017-12-21,3
Store2,600843,Cat2,2017-12-21,3
Store2,600840,Cat2,2017-12-21,3
Store2,600837,Cat2,2017-12-21,3
Store2,600825,Cat2,2017-12-21,3
Store2,600822,Cat2,2017-12-21,2
Store2,600819,Cat2,2017-12-21,3
Store2,600816,Cat2,2017-12-21,3
Store2,600813,Cat2,2017-12-21,3
Store2,600810,Cat2,2017-12-21,2
Store2,600807,Cat2,2017-12-21,3
Store2,600804,Cat2,2017-12-21,3
Store2,609909,Cat2,2017-12-21,3
Store2,609900,Cat2,2017-12-21,5
Store2,620628,Cat2,2017-12-21,2
Store2,609906,Cat2,2017-12-21,1
Store2,609897,Cat2,2017-12-21,5
Store2,609903,Cat2,2017-12-21,2
Store2,620634,Cat2,2017-12-21,1
Store2,609927,Cat2,2017-12-21,4
Store2,620631,Cat2,2017-12-21,1
Store2,609924,Cat2,2017-12-21,6
Store2,609915,Cat2,2017-12-21,4
Store2,609921,Cat2,2017-12-21,2
Store2,609912,Cat2,2017-12-21,4
Store2,610614,Cat1,2017-12-21,1
Store2,622392,Cat1,2017-12-21,1
Store2,622383,Cat1,2017-12-21,1
Store2,622374,Cat1,2017-12-21,1
Store2,622365,Cat1,2017-12-21,2
Store2,622362,Cat1,2017-12-21,3
Store2,622356,Cat1,2017-12-21,1
Store2,622338,Cat1,2017-12-21,1
Store2,618807,Cat1,2017-12-21,2
Store2,618804,Cat1,2017-12-21,2
Store2,618801,Cat1,2017-12-21,1
Store2,618798,Cat1,2017-12-21,2
Store2,618795,Cat1,2017-12-21,2
Store2,618792,Cat1,2017-12-21,1
Store2,603066,Cat1,2017-12-21,1
Store2,603063,Cat1,2017-12-21,2
Store2,603060,Cat1,2017-12-21,3
Store2,603057,Cat1,2017-12-21,1
Store2,603054,Cat1,2017-12-21,2
Store2,603012,Cat1,2017-12-21,1
Store2,603009,Cat1,2017-12-21,1
Store2,603006,Cat1,2017-12-21,2
Store2,603003,Cat1,2017-12-21,1
Store2,603000,Cat1,2017-12-21,2
Store2,610605,Cat1,2017-12-21,2
Store2,607392,Cat1,2017-12-21,3
Store2,600165,Cat1,2017-12-21,1
Store2,600162,Cat1,2017-12-21,1
Store2,600159,Cat1,2017-12-21,1
Store2,600156,Cat1,2017-12-21,1
Store2,600153,Cat1,2017-12-21,1
Store2,600147,Cat1,2017-12-21,2
Store2,600144,Cat1,2017-12-21,1
Store2,600141,Cat1,2017-12-21,1
Store2,600138,Cat1,2017-12-21,1
Store2,600135,Cat1,2017-12-21,2
Store2,620715,Cat1,2017-12-21,1
Store2,600198,Cat1,2017-12-21,1
Store2,600192,Cat1,2017-12-21,1
Store2,600189,Cat1,2017-12-21,1
Store2,600186,Cat1,2017-12-21,1
Store2,600180,Cat1,2017-12-21,3
Store2,600177,Cat1,2017-12-21,3
Store2,600174,Cat1,2017-12-21,2
Store2,600171,Cat1,2017-12-21,3
Store2,600168,Cat1,2017-12-21,1
Store2,620862,Cat1,2017-12-21,1
Store2,620787,Cat1,2017-12-21,2
Store2,620808,Cat1,2017-12-21,1
Store2,620829,Cat1,2017-12-21,1
Store2,620805,Cat1,2017-12-21,5
Store2,620802,Cat1,2017-12-21,2
Store2,620826,Cat1,2017-12-21,2
Store2,620799,Cat1,2017-12-21,2
Store2,620796,Cat1,2017-12-21,2
Store2,620823,Cat1,2017-12-21,2
Store2,620790,Cat1,2017-12-21,2
Store2,620793,Cat1,2017-12-21,5
Store2,607374,Cat1,2017-12-21,1
Store2,600066,Cat1,2017-12-21,2
Store2,600063,Cat1,2017-12-21,1
Store2,600060,Cat1,2017-12-21,1
Store2,600057,Cat1,2017-12-21,1
Store2,600054,Cat1,2017-12-21,1
Store2,600048,Cat1,2017-12-21,1
Store2,600045,Cat1,2017-12-21,1
Store2,600039,Cat1,2017-12-21,1
Store2,600036,Cat1,2017-12-21,1
Store2,607365,Cat1,2017-12-21,4
Store2,600033,Cat1,2017-12-21,4
Store2,600030,Cat1,2017-12-21,3
Store2,600027,Cat1,2017-12-21,1
Store2,600024,Cat1,2017-12-21,3
Store2,600021,Cat1,2017-12-21,2
Store2,600018,Cat1,2017-12-21,2
Store2,600015,Cat1,2017-12-21,2
Store2,600012,Cat1,2017-12-21,1
Store2,600009,Cat1,2017-12-21,1
Store2,600006,Cat1,2017-12-21,3
Store2,600003,Cat1,2017-12-21,3
Store2,615258,Cat2,2017-12-21,3
Store2,614454,Cat2,2017-12-21,3
Store2,615264,Cat2,2017-12-21,2
Store2,614427,Cat2,2017-12-21,3
Store2,615261,Cat2,2017-12-21,4
Store2,614421,Cat2,2017-12-21,4
Store2,618762,Cat2,2017-12-21,4
Store2,618759,Cat2,2017-12-21,3
Store2,618756,Cat2,2017-12-21,5
Store2,618753,Cat2,2017-12-21,3
Store2,618750,Cat2,2017-12-21,4
Store2,614451,Cat2,2017-12-21,6
Store2,614448,Cat2,2017-12-21,2
Store2,614445,Cat2,2017-12-21,2
Store2,614442,Cat2,2017-12-21,2
Store2,614439,Cat2,2017-12-21,2
Store2,614436,Cat2,2017-12-21,4
Store2,620601,Cat2,2017-12-21,2
Store2,620598,Cat2,2017-12-21,2
Store2,620595,Cat2,2017-12-21,3
Store2,603891,Cat2,2017-12-21,1
Store2,603888,Cat2,2017-12-21,1
Store2,620592,Cat2,2017-12-21,2
Store2,603885,Cat2,2017-12-21,2
Store2,603882,Cat2,2017-12-21,4
Store2,603879,Cat2,2017-12-21,2
Store2,603876,Cat2,2017-12-21,1
Store2,620589,Cat2,2017-12-21,2
Store2,620586,Cat2,2017-12-21,2
Store2,620583,Cat2,2017-12-21,2
Store2,603909,Cat2,2017-12-21,2
Store2,603906,Cat2,2017-12-21,2
Store2,620580,Cat2,2017-12-21,2
Store2,603903,Cat2,2017-12-21,5
Store2,603900,Cat2,2017-12-21,5
Store2,603897,Cat2,2017-12-21,3
Store2,603894,Cat2,2017-12-21,2
Store2,621888,Cat1,2017-12-21,2
Store2,621885,Cat1,2017-12-21,2
Store2,621882,Cat1,2017-12-21,2
Store2,621879,Cat1,2017-12-21,1
Store2,621876,Cat1,2017-12-21,2
Store2,621873,Cat1,2017-12-21,2
Store2,621870,Cat1,2017-12-21,2
Store2,621867,Cat1,2017-12-21,3
Store2,621864,Cat1,2017-12-21,7
Store2,621861,Cat1,2017-12-21,3
Store2,621858,Cat1,2017-12-21,2
Store2,621855,Cat1,2017-12-21,2
Store2,607305,Cat1,2017-12-21,2
Store2,601689,Cat1,2017-12-21,1
Store2,601686,Cat1,2017-12-21,3
Store2,601683,Cat1,2017-12-21,2
Store2,601680,Cat1,2017-12-21,2
Store2,601677,Cat1,2017-12-21,1
Store2,601674,Cat1,2017-12-21,2
Store2,601671,Cat1,2017-12-21,2
Store2,601665,Cat1,2017-12-21,2
Store2,620721,Cat1,2017-12-21,2
Store2,601758,Cat1,2017-12-21,2
Store2,601755,Cat1,2017-12-21,2
Store2,601752,Cat1,2017-12-21,2
Store2,601749,Cat1,2017-12-21,3
Store2,601746,Cat1,2017-12-21,1
Store2,601743,Cat1,2017-12-21,1
Store2,601740,Cat1,2017-12-21,2
Store2,601737,Cat1,2017-12-21,3
Store2,601761,Cat1,2017-12-21,2
Store2,601731,Cat1,2017-12-21,4
Store2,620718,Cat1,2017-12-21,2
Store2,601728,Cat1,2017-12-21,4
Store2,601725,Cat1,2017-12-21,3
Store2,601722,Cat1,2017-12-21,2
Store2,601719,Cat1,2017-12-21,2
Store2,601716,Cat1,2017-12-21,3
Store2,601713,Cat1,2017-12-21,2
Store2,601710,Cat1,2017-12-21,2
Store2,601707,Cat1,2017-12-21,2
Store2,601704,Cat1,2017-12-21,1
Store2,601698,Cat1,2017-12-21,2
Store2,607296,Cat1,2017-12-21,2
Store2,601662,Cat1,2017-12-21,2
Store2,601659,Cat1,2017-12-21,2
Store2,601653,Cat1,2017-12-21,2
Store2,601650,Cat1,2017-12-21,1
Store2,601647,Cat1,2017-12-21,2
Store2,601644,Cat1,2017-12-21,2
Store2,601641,Cat1,2017-12-21,2
Store2,601635,Cat1,2017-12-21,2
Store2,601632,Cat1,2017-12-21,2
Store2,621924,Cat1,2017-12-21,2
Store2,621921,Cat1,2017-12-21,2
Store2,621918,Cat1,2017-12-21,3
Store2,621915,Cat1,2017-12-21,1
Store2,621912,Cat1,2017-12-21,5
Store2,621909,Cat1,2017-12-21,2
Store2,621906,Cat1,2017-12-21,2
Store2,621903,Cat1,2017-12-21,1
Store2,621900,Cat1,2017-12-21,5
Store2,621897,Cat1,2017-12-21,1
Store2,621894,Cat1,2017-12-21,2
Store2,621891,Cat1,2017-12-21,2
Store2,620982,Cat1,2017-12-21,1
Store2,620976,Cat1,2017-12-21,2
Store2,620973,Cat1,2017-12-21,2
Store2,620970,Cat1,2017-12-21,2
Store2,620967,Cat1,2017-12-21,2
Store2,620964,Cat1,2017-12-21,2
Store2,620961,Cat1,2017-12-21,1
Store2,620904,Cat1,2017-12-21,4
Store2,620901,Cat1,2017-12-21,3
Store2,620895,Cat1,2017-12-21,2
Store2,620922,Cat1,2017-12-21,1
Store2,620919,Cat1,2017-12-21,2
Store2,620916,Cat1,2017-12-21,1
Store2,620913,Cat1,2017-12-21,1
Store2,620910,Cat1,2017-12-21,1
Store2,620907,Cat1,2017-12-21,1
Store2,620958,Cat1,2017-12-21,3
Store2,620955,Cat1,2017-12-21,5
Store2,620952,Cat1,2017-12-21,6
Store2,620949,Cat1,2017-12-21,4
Store2,620946,Cat1,2017-12-21,2
Store2,620943,Cat1,2017-12-21,1
Store2,620940,Cat1,2017-12-21,2
Store2,620937,Cat1,2017-12-21,4
Store2,620934,Cat1,2017-12-21,4
Store2,620931,Cat1,2017-12-21,2
Store2,620928,Cat1,2017-12-21,2
Store2,620925,Cat1,2017-12-21,2
Store2,619134,Cat1,2017-12-21,1
Store2,619131,Cat1,2017-12-21,1
Store2,619107,Cat1,2017-12-21,1
Store2,619023,Cat1,2017-12-21,1
Store2,619041,Cat1,2017-12-21,1
Store2,620622,Cat1,2017-12-21,5
Store2,620616,Cat1,2017-12-21,1
Store2,610623,Cat1,2017-12-21,1
Store2,610611,Cat1,2017-12-21,2
Store2,610620,Cat1,2017-12-21,1
Store2,628710,Cat1,2017-12-21,2
Store2,628707,Cat1,2017-12-21,2
Store2,628704,Cat1,2017-12-21,2
Store2,628701,Cat1,2017-12-21,2
Store2,628698,Cat1,2017-12-21,2
Store2,628695,Cat1,2017-12-21,2
Store2,618813,Cat1,2017-12-21,1
Store2,618810,Cat1,2017-12-21,4
Store2,618789,Cat1,2017-12-21,6
Store2,618786,Cat1,2017-12-21,3
Store2,618783,Cat1,2017-12-21,5
Store2,618780,Cat1,2017-12-21,5
Store2,618777,Cat1,2017-12-21,2
Store2,618774,Cat1,2017-12-21,4
Store2,618804,Cat1,2017-12-21,1
Store2,618801,Cat1,2017-12-21,3
Store2,604236,Cat1,2017-12-21,1
Store2,604230,Cat1,2017-12-21,1
Store2,604218,Cat1,2017-12-21,1
Store2,604212,Cat1,2017-12-21,1
Store2,604209,Cat1,2017-12-21,1
Store2,604140,Cat1,2017-12-21,1
Store2,604137,Cat1,2017-12-21,2
Store2,604131,Cat1,2017-12-21,2
Store2,604128,Cat1,2017-12-21,1
Store2,604122,Cat1,2017-12-21,1
Store2,604110,Cat1,2017-12-21,1
Store2,604107,Cat1,2017-12-21,1
Store2,604104,Cat1,2017-12-21,1
Store2,604098,Cat1,2017-12-21,1
Store2,604095,Cat1,2017-12-21,1
Store2,601695,Cat1,2017-12-21,2
Store2,601692,Cat1,2017-12-21,2
Store2,601668,Cat1,2017-12-21,1
